"Link.ID","Source.name","Source.Display.Name","Source.type","Target.name","Target.Display.Name","Target.type","Confidence","Documents","Document.IDs","Relationships"
197,"DNASE1L3","DNASE1L3","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",79.7980401746082,6,"Medline_22019780,Medline_28039554,Medline_12974753,Pmcoa_5203839,Medline_27821515,Pmcoa_2685644","Regulation,Prepositional,AssociationPositive,Similarity"
198,"LMNA","LMNA","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",67.2674610187876,2,"Pmcoa_5348317,Medline_1379677","Prepositional"
199,"PLA2G7","PLA2G7","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",82.2431118243398,3,"Medline_1424155,Medline_2354868,Pmcoa_2834121","Prepositional"
200,"HLA-DPB1","HLA-DPB1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.4416584426674,5,"Medline_8681028,Medline_28094303,Pmcoa_5240340,Medline_1440561,Medline_8311559","Prepositional,Association"
201,"SLEB3","SLEB3","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",63.09352568764,2,"Medline_12136236,Patent_WO2006024169A1","Prepositional"
202,"CN(CC(O)=O)C(N)=N","CREATINE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",83.6800109079361,3,"Medline_1948334,Medline_12508777,Pmcoa_5094926","Prepositional"
204,"CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O","CORTICOTROPIN","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.4963873157329,3,"Medline_13036698,Medline_13205648,Pmcoa_4850873","Treat"
205,"NCCCCNCCCN","SPERMIDINE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",79.4564352911564,2,"Medline_14962634,Medline_29444615","Prepositional"
206,"OCA2","OCA2","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",82.1253062920402,10,"Medline_15751081,Medline_11678449,Medline_2479275,Medline_27230556,Medline_8129786,Medline_2760462,Pmcoa_3241364,Medline_9218818,Medline_22933364,Pmcoa_5865408","Prepositional,Change,AssociationNegative"
209,"PTEN","PTEN","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",75.3135957724124,2,"Medline_11787873,Pmcoa_4297581","AssociationNegative,AssociationPositive"
214,"TNIP1","TNIP1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",82.145990953089,9,"Medline_20849588,Medline_23858047,Pmcoa_2991001,Pmcoa_4980020,Medline_27659348,Medline_23249952,Pmcoa_3746253,Pmcoa_5114882,Medline_20516000","Prepositional,GeneExpression,Similarity,AssociationNegative"
216,"CD22","CD22","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.0948713555546,15,"Medline_23704998,Medline_20726320,Patent_US20160368986,Patent_US20130142787,Patent_US20170226205,Patent_US9475883,Patent_US9663576,Patent_US20140212425,Patent_US20160251444,Patent_US20160032003,Pmcoa_1526641,Patent_US9192664,Pmcoa_3660346,Medline_21050432,Pmcoa_3046510","Association,Regulation,Prepositional"
220,"C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O","TRETINOIN","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",74.7211832115471,4,"Medline_21708033,Pmcoa_3218921,Patent_WO2016145186A1,Patent_WO2015143190A1","Regulation,Prepositional,AssociationNegative"
223,"TRAF1","TRAF1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",79.2716374123685,4,"Pmcoa_4967658,Medline_21905002,Patent_WO2014008426A2,Pmcoa_3094270","AssociationPositive,Prepositional,Association"
224,"MBP","MBP","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",83.0338865741525,3,"Medline_22038803,Pmcoa_3592856,Medline_8961910","Prepositional"
225,"IL17F","IL17F","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",83.8611130811343,2,"Medline_22184122,Medline_27320770","AssociationNegative,Regulation,GeneExpression,Aggravate"
228,"C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C","CALCITRIOL","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",84.985972578098,2,"Medline_26312905,Medline_22801788","TREAT,Treat"
229,"ELN","ELN","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",72.3165388849942,2,"Medline_2287568,Pmcoa_3793305","Prepositional,Degradation"
232,"HLA-DMA","HLA-DMA","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",78.2718403512782,2,"Medline_12858445,Medline_9487257","Part_Of,Prepositional"
233,"SAA1","SAA1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",83.9673521660912,3,"Pmcoa_3999028,Medline_10047719,Medline_7092339","Prepositional"
237,"RAG2","RAG2","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",81.3082081667957,2,"Medline_17608810,Medline_12115231","Prepositional,GeneExpression"
238,"ADAR","ADAR","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",70.3299331120206,2,"Medline_12243919,Pmcoa_3978614","Prepositional"
239,"TGM2","TGM2","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",84.5206683189574,2,"Medline_12455168,Medline_15176659","Prepositional"
240,"F3","F3","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.8467996171965,3,"Medline_12555213,Medline_9172285,Pmcoa_2735777","Prepositional"
241,"SELPLG","SELPLG","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",84.7754404379633,3,"Medline_12669815,Medline_27357136,Pmcoa_4928054","AssociationNegative,Treat"
243,"PCNA","PCNA","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",83.7752190222542,3,"Medline_15517625,Medline_28553742,Medline_22811366","Binding,AssociationPositive,Prepositional"
247,"LRP1","LRP1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",71.4375528350816,3,"Medline_16645988,Patent_US20170175125,Patent_WO2015149056A1","Prepositional"
249,"TNFRSF13B","TNFRSF13B","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.8317005361324,9,"Patent_US20050048626,Patent_WO2004081043A2,Patent_US7553930,Medline_15322217,Medline_26027434,Pmcoa_3251912,Medline_26424128,Pmcoa_5518279,Medline_28383107","AssociationNegative,Association,Prepositional,GeneExpression,Regulation"
251,"SNRPD1","SNRPD1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",75.7373529532343,4,"Medline_28790444,Medline_9631751,Pmcoa_5548929,Medline_16880187","Prepositional,AssociationNegative"
254,"MMP7","MMP7","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",72.7651060068478,2,"Medline_17854363,Pmcoa_2656222","Prepositional"
255,"CCL3L1","CCL3L1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",68.6635529582978,2,"Pmcoa_2851716,Medline_17971457","Regulation,Association"
257,"TRIM68","TRIM68","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",63.3757750781629,2,"Pmcoa_3373075,Medline_19212346","Prepositional"
259,"PTK2B","PTK2B","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",79.2633006416617,2,"Medline_19930834,Medline_19857114","Binding,Association"
261,"CYP2D6","CYP2D6","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",80.3027209536332,4,"Medline_10206080,Medline_26789496,Medline_9682264,Pmcoa_3258794","Prepositional"
263,"ON1CCCC1C(O)=O","HYDROXYPROLINE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",81.8446736659868,2,"Medline_1161533,Medline_959050","Prepositional"
264,"VCAM1","VCAM1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",77.8053244359402,17,"Patent_US20060258735,Patent_US20040048858,Patent_US20030236298,Patent_EP1330448A2,Patent_US20030232877,Patent_US7078431,Patent_US20060189549,Patent_EP1465854A2,Patent_US7202247,Patent_WO2003053368A2,Patent_WO2001098291A2,Patent_US6608101,Patent_US7094801,Patent_WO2003053359A2,Medline_12102480,Patent_WO2011160845A2,Pmcoa_5765646","Prepositional,Association"
273,"NUP62","NUP62","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",63.769823814333,2,"Medline_20648220,Pmcoa_2905771","Prepositional"
275,"PXK","PXK","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",72.9595751754565,3,"Medline_21243490,Medline_24534757,Pmcoa_2685644","Association,Prepositional,Similarity"
281,"TNFRSF11B","TNFRSF11B","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",83.2400564828751,4,"Patent_US20150011419,Medline_17670845,Medline_22027240,Pmcoa_3308110","Association,Prepositional"
286,"BDNF","BDNF","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.7422096286653,4,"Medline_21678493,Medline_19337469,Pmcoa_2646658,Medline_24223945","Prepositional,AssociationPositive,Predict"
288,"OP(O)(O)=O.OP(O)(O)=O.CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12","CHLOROQUINE DIPHOSPHATE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",75.8368932846182,2,"Medline_19668959,Medline_8803897","Prepositional"
289,"CCN(CCO)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12","HYDROXYCHLOROQUINE SULFATE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",78.7214515153245,8,"Medline_1984192,Patent_US20050100983,Pmcoa_4040209,Pmcoa_4331425,Medline_3435574,Patent_US20140271569,Patent_US9241959,Patent_US20160101134","Prepositional,Treat,AssociationNegative"
290,"LSM2","LSM2","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",74.2621001220397,4,"Medline_16330816,Pmcoa_2213330,Pmcoa_2194102,Medline_2430297","AssociationPositive,Prepositional"
292,"HGF","HGF","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",78.0765563794826,2,"Medline_16859527,Pmcoa_1779408","Treat"
295,"Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC","CO-TRIMOXAZOLE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",71.0642089239851,2,"Medline_17335581,Pmcoa_1906798","Treat"
300,"RETN","RETN","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.0902978912651,3,"Medline_25935455,Medline_18234104,Pmcoa_2374439","Prepositional"
301,"HSP90AB1","HSP90AB1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",75.3935167570486,3,"Medline_10447736,Medline_23091704,Pmcoa_3471389","Prepositional,Treat"
303,"CFP","CFP","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.778137000018,3,"Medline_1096924,Medline_4219766,Medline_4115613","Prepositional"
304,"CD1C","CD1C","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",70.8345000288862,6,"Medline_11046069,Patent_EP1784196B1,Patent_US7772380,Patent_US20070238673,Patent_US20060052316,Patent_US8022043","Localization"
310,"EMB","EMB","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",80.8404059001532,3,"Medline_20659589,Medline_19846276,Medline_22503566","Association"
312,"IL5","IL5","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",77.0981941108611,2,"Medline_21437440,Pmcoa_3044589","Regulation"
316,"LGALS3","LGALS3","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",77.5016134465829,2,"Medline_19074165,Pmcoa_5561326","Association,Prepositional"
320,"TRAF6","TRAF6","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",72.6078633168389,2,"Medline_21179067,Pmcoa_3060320","Regulation,Association"
321,"NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O","THYROXINE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",72.0104438293574,2,"Medline_21207638,Pmcoa_5474463","Prepositional,AssociationNegative"
325,"TF","TF","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.3380100168383,2,"Medline_316826,Medline_16708886","Prepositional"
327,"IFNA17","IFNA17","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",72.6661815324876,3,"Medline_19000144,Patent_EP2536430A1,Patent_WO2011100786A1","Prepositional,Treat"
328,"TNFRSF10A","TNFRSF10A","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",84.4664220938753,3,"Medline_8356406,Medline_16084315,Medline_17910142","Association,Prepositional,AssociationNegative"
346,"OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O","MANNOSE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",82.2232775942398,3,"Pmcoa_2592801,Medline_11561111,Medline_16677572","GeneExpression,Prepositional"
348,"LPL","LPL","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",82.7481070561343,3,"Medline_12428237,Medline_20673827,Pmcoa_2709718","Prepositional"
354,"CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","TESTOSTERONE PROPIONATE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",84.2171226856244,3,"Pmcoa_2878324,Medline_23388696,Medline_3345227","Regulation,Prepositional"
355,"CC12CC3CC(C)(C1)CC(N)(C3)C2","MEMANTINE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",79.0963979052467,12,"Medline_21458845,Patent_EP2274276A2,Patent_EP2103597A1,Patent_EP2274276B1,Patent_US20110082317,Patent_WO2009115334A2,Medline_23554849,Patent_EP2480669A2,Patent_EP2480669B1,Patent_US20120295952,Patent_US20150152417,Patent_WO2011038210A2","Prepositional,Treat,AssociationNegative"
356,"SWINE FLU VACCINE","SWINE FLU VACCINE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",76.2689260016299,2,"Medline_22034113,Medline_23818263","Prepositional"
360,"MERTK","MERTK","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",82.7635196199616,3,"Medline_24741600,Pmcoa_3987794,Pmcoa_4429687","Prepositional,Modification"
368,"HLA-G","HLA-G","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",84.0321757651642,4,"Pmcoa_4917238,Medline_25762019,Medline_18380776,Pmcoa_4277138","Prepositional"
369,"CLEC16A","CLEC16A","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",70.0705013265078,2,"Medline_26121298,Pmcoa_4519850","Prepositional"
373,"LTF","LTF","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.279350513979,2,"Medline_15592902,Medline_1990149","Prepositional"
386,"SNRNP70","SNRNP70","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",77.5488394712185,3,"Medline_19419839,Medline_17317614,Medline_22454191","Prepositional"
387,"DNMT1","DNMT1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",79.7894650534438,4,"Pmcoa_3557288,Pmcoa_3037390,Medline_19444718,Medline_26770634","methylation,Association,Prepositional,AssociationNegative"
390,"EGR2","EGR2","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",68.9992023790323,2,"Medline_20194224,Pmcoa_3332408","GeneExpression,AssociationPositive,Regulation"
391,"CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO","TEMSIROLIMUS","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",84.6013108701466,8,"Medline_20392292,Medline_23754736,Medline_23400715,Pmcoa_2991779,Pmcoa_3824374,Patent_WO2016176222A1,Pmcoa_3654174,Pmcoa_5099191","TREAT,Prepositional,Treat"
392,"OC(=O)C1CC(=O)NC(=O)N1","DIHYDROOROTATE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",66.0918708329249,2,"Medline_20413687,Patent_WO2017074998A1","AssociationNegative"
393,"DHX9","DHX9","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",80.0751376250418,4,"Pmcoa_5173168,Pmcoa_2875632,Medline_20537203,Pmcoa_2911855","Help,Prepositional,Part_Of"
394,"TNFRSF4","TNFRSF4","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",84.5301638396729,3,"Medline_21245596,Pmcoa_3101721,Pmcoa_4673116","Prepositional,Regulation"
397,"ACLY","ACLY","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",73.6042818008464,3,"Medline_22084605,Medline_19078422,Pmcoa_3201107","Prepositional"
399,"IFI16","IFI16","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",79.4425032341874,2,"Medline_18598717,Medline_23612796","Prepositional"
401,"BCR","BCR","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.4322741908484,7,"Patent_EP3169705A2,Patent_WO2017009474A1,Patent_WO2016009030A2,Medline_19380809,Pmcoa_2866250,Pmcoa_4644525,Pmcoa_4504352","Prepositional,Regulation,AssociationNegative"
402,"MX1","MX1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",81.7127511735738,5,"Pmcoa_5763828,Medline_22859983,Medline_26175399,Pmcoa_3408474,Medline_19462904","Prepositional,Association"
405,"NCF2","NCF2","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",77.3209736610474,3,"Medline_24163247,Medline_25795782,Medline_22203994","Prepositional,Association"
409,"PRDM1","PRDM1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",81.5228522470907,3,"Medline_23911415,Medline_23220434,Pmcoa_5568473","Prepositional,Similarity"
410,"CDKN1A","CDKN1A","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",84.0613323360608,2,"Medline_24151513,Medline_19652548","Regulation,AssociationPositive"
412,"CREM","CREM","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",76.1826466477301,5,"Patent_WO2004071418A2,Patent_US20040197316,Medline_21097497,Pmcoa_5165720,Medline_12370343","AssociationNegative,Similarity,Prepositional,GeneExpression"
413,"SEMG1","SEMG1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",76.1163577991852,2,"Medline_22088180,Medline_22088179","Treat"
422,"FCER2","FCER2","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",82.7317691795671,2,"Medline_1825912,Medline_7534494","Prepositional"
424,"FCRL3","FCRL3","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",76.8296955581931,2,"Medline_19690864,Medline_23564408","Regulation,Association"
425,"MFGE8","MFGE8","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",82.4918551071008,3,"Medline_20213738,Medline_28266034,Medline_19502262","Prepositional"
426,"GAS6","GAS6","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",82.2436839918801,4,"Medline_20637106,Medline_24178067,Pmcoa_2945040,Pmcoa_3672795","Prepositional"
428,"ADAMTS13","ADAMTS13","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",85.8117876925101,3,"Medline_16624087,Medline_23554033,Medline_25824235","Prepositional"
429,"CIC","CIC","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",71.0299140738319,4,"Patent_EP1718674A2,Patent_US20090010937,Patent_WO2005072380A2,Medline_17335556","Prepositional,AssociationPositive"
430,"INFLUENZA VIRUS VACCINE","INFLUENZA VIRUS VACCINE","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",81.0709614562628,4,"Medline_17412302,Medline_26845680,Pmcoa_4742052,Pmcoa_4902520","Prepositional,Regulation"
433,"IRF3","IRF3","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",84.8972788145985,5,"Medline_25130328,Medline_18539711,Medline_22127978,Medline_19213861,Pmcoa_2944801","AssociationNegative,Association,GeneExpression,Prepositional"
434,"IKZF1","IKZF1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",79.3393548187518,3,"Medline_24697319,Medline_22782532,Pmcoa_5869589","Regulation,Association,Prepositional"
438,"EPRATUZUMAB","EPRATUZUMAB","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION",82.6268485138245,14,"Medline_21503695,Patent_US20170088619,Patent_US20110243841,Patent_US20130164214,Patent_EP2552483A1,Patent_WO2011123428A1,Pmcoa_1526641,Patent_US20160340443,Patent_EP2788020A1,Patent_WO2013085893A1,Medline_24773152,Medline_23553783,Medline_21050432,Pmcoa_3046510","TREAT,Prepositional,Treat,Association"
